nohup: ignoring input
Deepfashion Consumer-to-shop Attribute prediction using single model
arch           is: Resnet152
gpuId          is: 1
init lr        is: 0.001
num_classs     is: 257
batch size     is: 64
input_size     is: 224
relative_path  is: ../Img/
train_path     is: ../NewAnno/list_bbx_image_attr_train.txt
val_path       is: ../NewAnno/list_bbx_image_attr_val.txt
test_path      is: ../NewAnno/list_bbx_image_attr_test.txt
epochs         is: 50
savePath       is: ./checkpoint/BBX/NewAnnoCleaned
resume         is: 
momentum       is: 0.9
zeroTrain      is: False
weight_decay   is: 0.0005
print_freq     is: 50
Conv_Type      is: 2
Branch         is: 17
Conv_Num       is: 5
Use GPU!
Start training.
('Epoch: ', 0, 'lr is: [0.001]')
        the 0th batch, loss is: 1.19982612   
    the 94700th batch, loss is: 0.07693883   
    the 94750th batch, loss is: 0.07441372   
    the 94800th batch, loss is: 0.07296713   
    the 94850th batch, loss is: 0.09712515   
    the 94900th batch, loss is: 0.08599968   
    the 94950th batch, loss is: 0.07130222   
    the 95000th batch, loss is: 0.06276756   
    the 95050th batch, loss is: 0.06772241   
    the 95100th batch, loss is: 0.08069807   
    the 95150th batch, loss is: 0.08257174   
    the 95200th batch, loss is: 0.08770453   
    the 95250th batch, loss is: 0.07882362   
    the 95300th batch, loss is: 0.07935548   
    the 95350th batch, loss is: 0.07483728   
    the 95400th batch, loss is: 0.08529713   
    the 95450th batch, loss is: 0.07586398   
    the 95500th batch, loss is: 0.10083732   
    the 95550th batch, loss is: 0.07711314   
    the 95600th batch, loss is: 0.09475571   
    the 95650th batch, loss is: 0.06236391   
    the 95700th batch, loss is: 0.08268696   
    the 95750th batch, loss is: 0.10285094   
    the 95800th batch, loss is: 0.09256369   
('Epoch: ', 32, 'lr is: [0.001]')
    the 95850th batch, loss is: 0.07629645   
    the 95900th batch, loss is: 0.06510303   
    the 95950th batch, loss is: 0.07195417   
    the 96000th batch, loss is: 0.08417325   
    the 96050th batch, loss is: 0.0651778    
    the 96100th batch, loss is: 0.07851305   
    the 96150th batch, loss is: 0.07699469   
    the 96200th batch, loss is: 0.07773899   
    the 96250th batch, loss is: 0.0788393    
    the 96300th batch, loss is: 0.06866945   
    the 96350th batch, loss is: 0.07924184   
    the 96400th batch, loss is: 0.08962462   
    the 96450th batch, loss is: 0.07422127   
    the 96500th batch, loss is: 0.06767141   
    the 96550th batch, loss is: 0.07798593   
    the 96600th batch, loss is: 0.06367044   
    the 96650th batch, loss is: 0.07718239   
    the 96700th batch, loss is: 0.8047598    
    the 96750th batch, loss is: 0.07215153   
    the 96800th batch, loss is: 0.0833148    
    the 96850th batch, loss is: 0.07720015   
    the 96900th batch, loss is: 0.07804363   
    the 96950th batch, loss is: 0.07176185   
    the 97000th batch, loss is: 0.08103694   
    the 97050th batch, loss is: 0.0923229    
    the 97100th batch, loss is: 0.08292657   
    the 97150th batch, loss is: 0.08977722   
    the 97200th batch, loss is: 0.07706357   
    the 97250th batch, loss is: 0.0778835    
    the 97300th batch, loss is: 0.07892955   
    the 97350th batch, loss is: 0.07970695   
    the 97400th batch, loss is: 0.06966391   
    the 97450th batch, loss is: 0.07506894   
    the 97500th batch, loss is: 0.06437045   
    the 97550th batch, loss is: 0.0645434    
    the 97600th batch, loss is: 0.06422177   
    the 97650th batch, loss is: 0.06345196   
    the 97700th batch, loss is: 0.07401566   
    the 97750th batch, loss is: 0.09403779   
    the 97800th batch, loss is: 0.08087391   
    the 97850th batch, loss is: 0.06446644   
    the 97900th batch, loss is: 0.06995074   
    the 97950th batch, loss is: 0.08725271   
    the 98000th batch, loss is: 0.07447378   
    the 98050th batch, loss is: 0.07639785   
    the 98100th batch, loss is: 0.07964161   
    the 98150th batch, loss is: 0.10074294   
    the 98200th batch, loss is: 0.07510169   
    the 98250th batch, loss is: 0.07496598   
    the 98300th batch, loss is: 0.05984845   
    the 98350th batch, loss is: 0.07549324   
    the 98400th batch, loss is: 0.07925231   
    the 98450th batch, loss is: 0.07070114   
    the 98500th batch, loss is: 0.0692057    
    the 98550th batch, loss is: 0.08493764   
    the 98600th batch, loss is: 0.07763151   
    the 98650th batch, loss is: 0.07695466   
    the 98700th batch, loss is: 0.08194841   
    the 98750th batch, loss is: 0.07291126   
    the 98800th batch, loss is: 0.08265873   
('Epoch: ', 33, 'lr is: [0.001]')
    the 98850th batch, loss is: 0.08335462   
    the 98900th batch, loss is: 0.07485779   
    the 98950th batch, loss is: 0.07114428   
    the 99000th batch, loss is: 0.07789343   
    the 99050th batch, loss is: 0.07189018   
    the 99100th batch, loss is: 0.0731703    
    the 99150th batch, loss is: 0.07477745   
    the 99200th batch, loss is: 0.0790437    
    the 99250th batch, loss is: 0.06324687   
    the 99300th batch, loss is: 0.06858242   
    the 99350th batch, loss is: 0.06401169   
    the 99400th batch, loss is: 0.0753516    
    the 99450th batch, loss is: 0.0797681    
    the 99500th batch, loss is: 0.06166289   
    the 99550th batch, loss is: 0.0618065    
    the 99600th batch, loss is: 0.06859559   
    the 99650th batch, loss is: 0.08679544   
    the 99700th batch, loss is: 0.09532859   
    the 99750th batch, loss is: 0.07102515   
    the 99800th batch, loss is: 0.08409054   
    the 99850th batch, loss is: 0.07661815   
    the 99900th batch, loss is: 0.09510738   
    the 99950th batch, loss is: 0.06596395   
   the 100000th batch, loss is: 0.08103497   
   the 100050th batch, loss is: 0.07486092   
   the 100100th batch, loss is: 0.06477413   
   the 100150th batch, loss is: 0.06742126   
   the 100200th batch, loss is: 0.07999094   
   the 100250th batch, loss is: 0.06911407   
   the 100300th batch, loss is: 0.07890068   
   the 100350th batch, loss is: 0.06853116   
   the 100400th batch, loss is: 0.06814816   
   the 100450th batch, loss is: 0.06937955   
   the 100500th batch, loss is: 0.08520853   
   the 100550th batch, loss is: 0.07967963   
   the 100600th batch, loss is: 0.07515325   
   the 100650th batch, loss is: 0.07665018   
   the 100700th batch, loss is: 0.07703459   
   the 100750th batch, loss is: 0.19016755   
   the 100800th batch, loss is: 0.08222625   
   the 100850th batch, loss is: 0.07189831   
   the 100900th batch, loss is: 0.06775058   
   the 100950th batch, loss is: 0.07501944   
   the 101000th batch, loss is: 0.06658627   
   the 101050th batch, loss is: 0.06315339   
   the 101100th batch, loss is: 0.08935827   
   the 101150th batch, loss is: 0.07570862   
   the 101200th batch, loss is: 0.07028972   
   the 101250th batch, loss is: 0.0764349    
   the 101300th batch, loss is: 0.06880996   
   the 101350th batch, loss is: 0.07754192   
   the 101400th batch, loss is: 0.06542838   
   the 101450th batch, loss is: 0.06880037   
   the 101500th batch, loss is: 0.0669399    
   the 101550th batch, loss is: 0.06918      
   the 101600th batch, loss is: 0.08378866   
   the 101650th batch, loss is: 0.07105203   
   the 101700th batch, loss is: 0.06434977   
   the 101750th batch, loss is: 0.09254169   
   the 101800th batch, loss is: 0.07853907   
('Epoch: ', 34, 'lr is: [0.001]')
   the 101850th batch, loss is: 0.07817744   
   the 101900th batch, loss is: 0.06474322   
   the 101950th batch, loss is: 0.07068654   
   the 102000th batch, loss is: 0.07793644   
   the 102050th batch, loss is: 0.0523223    
   the 102100th batch, loss is: 0.08043154   
   the 102150th batch, loss is: 0.0758779    
   the 102200th batch, loss is: 0.06274761   
   the 102250th batch, loss is: 0.07179689   
   the 102300th batch, loss is: 0.07959616   
   the 102350th batch, loss is: 0.06243336   
   the 102400th batch, loss is: 0.07826973   
   the 102450th batch, loss is: 0.07519183   
   the 102500th batch, loss is: 0.06398783   
   the 102550th batch, loss is: 0.07548148   
   the 102600th batch, loss is: 0.06722862   
   the 102650th batch, loss is: 0.08029144   
   the 102700th batch, loss is: 0.07379689   
   the 102750th batch, loss is: 0.0826977    
   the 102800th batch, loss is: 0.08509827   
   the 102850th batch, loss is: 0.07343911   
   the 102900th batch, loss is: 0.06321637   
   the 102950th batch, loss is: 0.06625369   
   the 103000th batch, loss is: 0.07525525   
   the 103050th batch, loss is: 0.0613948    
   the 103100th batch, loss is: 0.06545875   
   the 103150th batch, loss is: 0.07276314   
   the 103200th batch, loss is: 0.06626272   
   the 103250th batch, loss is: 0.06994941   
   the 103300th batch, loss is: 0.072106     
   the 103350th batch, loss is: 0.06760198   
   the 103400th batch, loss is: 0.06515872   
   the 103450th batch, loss is: 0.08073065   
   the 103500th batch, loss is: 0.07972694   
   the 103550th batch, loss is: 0.06432303   
   the 103600th batch, loss is: 0.0866728    
   the 103650th batch, loss is: 0.06494703   
   the 103700th batch, loss is: 0.08132999   
   the 103750th batch, loss is: 0.0681011    
   the 103800th batch, loss is: 0.07216018   
   the 103850th batch, loss is: 0.08851136   
   the 103900th batch, loss is: 0.06366631   
   the 103950th batch, loss is: 0.08791471   
   the 104000th batch, loss is: 0.07044612   
   the 104050th batch, loss is: 0.06999163   
   the 104100th batch, loss is: 0.08440148   
   the 104150th batch, loss is: 0.06914188   
   the 104200th batch, loss is: 0.07271859   
   the 104250th batch, loss is: 0.07316442   
   the 104300th batch, loss is: 0.08229439   
   the 104350th batch, loss is: 0.07491932   
   the 104400th batch, loss is: 0.11288889   
   the 104450th batch, loss is: 0.08409964   
   the 104500th batch, loss is: 0.07439204   
   the 104550th batch, loss is: 0.07423158   
   the 104600th batch, loss is: 0.08117557   
   the 104650th batch, loss is: 0.07479739   
   the 104700th batch, loss is: 0.0719979    
   the 104750th batch, loss is: 0.07691881   
   the 104800th batch, loss is: 0.09315003   
('Epoch: ', 35, 'lr is: [0.001]')
   the 104850th batch, loss is: 0.06084238   
   the 104900th batch, loss is: 0.05973572   
   the 104950th batch, loss is: 0.06008613   
   the 105000th batch, loss is: 0.07880086   
   the 105050th batch, loss is: 0.11078968   
   the 105100th batch, loss is: 0.06623086   
   the 105150th batch, loss is: 0.06853519   
   the 105200th batch, loss is: 0.06359387   
   the 105250th batch, loss is: 0.06628007   
   the 105300th batch, loss is: 0.05389535   
   the 105350th batch, loss is: 0.06692369   
   the 105400th batch, loss is: 0.06303249   
   the 105450th batch, loss is: 0.06500817   
   the 105500th batch, loss is: 0.05603631   
   the 105550th batch, loss is: 0.06807002   
   the 105600th batch, loss is: 0.07883481   
   the 105650th batch, loss is: 0.07433775   
   the 105700th batch, loss is: 0.07974564   
   the 105750th batch, loss is: 0.05951213   
   the 105800th batch, loss is: 0.07319253   
   the 105850th batch, loss is: 0.06564699   
   the 105900th batch, loss is: 0.08077849   
   the 105950th batch, loss is: 0.07640168   
   the 106000th batch, loss is: 0.06947087   
   the 106050th batch, loss is: 0.06955838   
   the 106100th batch, loss is: 0.08513116   
   the 106150th batch, loss is: 0.07461798   
   the 106200th batch, loss is: 0.05827151   
   the 106250th batch, loss is: 0.06830292   
   the 106300th batch, loss is: 0.07192992   
   the 106350th batch, loss is: 0.06439582   
   the 106400th batch, loss is: 0.06937768   
   the 106450th batch, loss is: 0.0722347    
   the 106500th batch, loss is: 0.09461447   
   the 106550th batch, loss is: 0.07081012   
   the 106600th batch, loss is: 0.07164769   
   the 106650th batch, loss is: 0.06560642   
   the 106700th batch, loss is: 0.07207491   
   the 106750th batch, loss is: 0.06882682   
   the 106800th batch, loss is: 0.09061032   
   the 106850th batch, loss is: 0.06756167   
   the 106900th batch, loss is: 0.07205132   
   the 106950th batch, loss is: 0.06807959   
   the 107000th batch, loss is: 0.07606751   
   the 107050th batch, loss is: 0.07925732   
   the 107100th batch, loss is: 0.07102725   
   the 107150th batch, loss is: 0.06935787   
   the 107200th batch, loss is: 0.07994308   
   the 107250th batch, loss is: 0.06546877   
   the 107300th batch, loss is: 0.08231844   
   the 107350th batch, loss is: 0.07339761   
   the 107400th batch, loss is: 0.85768056   
   the 107450th batch, loss is: 0.07207045   
   the 107500th batch, loss is: 0.07175426   
   the 107550th batch, loss is: 0.08674382   
   the 107600th batch, loss is: 0.07083333   
   the 107650th batch, loss is: 0.08912504   
   the 107700th batch, loss is: 0.07547383   
   the 107750th batch, loss is: 0.09159113   
   the 107800th batch, loss is: 0.08355217   
('Epoch: ', 36, 'lr is: [0.001]')
   the 107850th batch, loss is: 0.07845379   
   the 107900th batch, loss is: 0.07156783   
   the 107950th batch, loss is: 0.06978446   
   the 108000th batch, loss is: 0.07422995   
   the 108050th batch, loss is: 0.07251054   
   the 108100th batch, loss is: 0.06422883   
   the 108150th batch, loss is: 0.07569565   
   the 108200th batch, loss is: 0.06792391   
   the 108250th batch, loss is: 0.07274302   
   the 108300th batch, loss is: 0.06166572   
   the 108350th batch, loss is: 0.06762818   
   the 108400th batch, loss is: 0.06263699   
   the 108450th batch, loss is: 0.07610442   
   the 108500th batch, loss is: 0.05800935   
   the 108550th batch, loss is: 0.06765818   
   the 108600th batch, loss is: 0.05640715   
   the 108650th batch, loss is: 0.07606503   
   the 108700th batch, loss is: 0.06913796   
   the 108750th batch, loss is: 0.08390179   
   the 108800th batch, loss is: 0.08445113   
   the 108850th batch, loss is: 0.07231143   
   the 108900th batch, loss is: 0.06783369   
   the 108950th batch, loss is: 0.08843107   
   the 109000th batch, loss is: 0.07603813   
   the 109050th batch, loss is: 0.06421466   
   the 109100th batch, loss is: 0.08634638   
   the 109150th batch, loss is: 0.06979813   
   the 109200th batch, loss is: 0.07981956   
   the 109250th batch, loss is: 0.08110809   
   the 109300th batch, loss is: 0.08450432   
   the 109350th batch, loss is: 0.07352038   
   the 109400th batch, loss is: 0.10220954   
   the 109450th batch, loss is: 0.08118122   
   the 109500th batch, loss is: 0.06523134   
   the 109550th batch, loss is: 0.08531429   
   the 109600th batch, loss is: 0.09129264   
   the 109650th batch, loss is: 0.08775213   
   the 109700th batch, loss is: 0.06715907   
   the 109750th batch, loss is: 0.07167558   
   the 109800th batch, loss is: 0.07823113   
   the 109850th batch, loss is: 0.06889716   
   the 109900th batch, loss is: 0.0669934    
   the 109950th batch, loss is: 0.07846699   
   the 110000th batch, loss is: 0.10430822   
   the 110050th batch, loss is: 0.07681388   
   the 110100th batch, loss is: 0.0830468    
   the 110150th batch, loss is: 0.07166845   
   the 110200th batch, loss is: 0.06984927   
   the 110250th batch, loss is: 0.06992198   
   the 110300th batch, loss is: 0.07390986   
   the 110350th batch, loss is: 0.07487451   
   the 110400th batch, loss is: 0.12654915   
   the 110450th batch, loss is: 0.0793433    
   the 110500th batch, loss is: 0.07524593   
   the 110550th batch, loss is: 0.06706151   
   the 110600th batch, loss is: 0.07044236   
   the 110650th batch, loss is: 0.07450726   
   the 110700th batch, loss is: 0.08730961   
   the 110750th batch, loss is: 0.07094567   
   the 110800th batch, loss is: 0.07203416   
('Epoch: ', 37, 'lr is: [0.001]')
   the 110850th batch, loss is: 0.06792102   
   the 110900th batch, loss is: 0.072795     
   the 110950th batch, loss is: 0.0700267    
   the 111000th batch, loss is: 0.09170518   
   the 111050th batch, loss is: 0.0800736    
   the 111100th batch, loss is: 0.06572272   
   the 111150th batch, loss is: 0.08600596   
   the 111200th batch, loss is: 0.07692624   
   the 111250th batch, loss is: 0.06866028   
   the 111300th batch, loss is: 0.07460785   
   the 111350th batch, loss is: 0.07649069   
   the 111400th batch, loss is: 0.069536     
   the 111450th batch, loss is: 0.07964629   
   the 111500th batch, loss is: 0.06837894   
   the 111550th batch, loss is: 0.06570486   
   the 111600th batch, loss is: 0.07507392   
   the 111650th batch, loss is: 0.07651786   
   the 111700th batch, loss is: 0.06554431   
   the 111750th batch, loss is: 0.06210167   
   the 111800th batch, loss is: 0.06550116   
   the 111850th batch, loss is: 0.07484321   
   the 111900th batch, loss is: 0.07932081   
   the 111950th batch, loss is: 0.08446825   
   the 112000th batch, loss is: 0.06916235   
   the 112050th batch, loss is: 0.07101402   
   the 112100th batch, loss is: 0.06505716   
   the 112150th batch, loss is: 0.07975224   
   the 112200th batch, loss is: 0.07689684   
   the 112250th batch, loss is: 0.0678345    
   the 112300th batch, loss is: 0.06577289   
   the 112350th batch, loss is: 0.08167852   
   the 112400th batch, loss is: 0.09717033   
   the 112450th batch, loss is: 0.07347302   
   the 112500th batch, loss is: 0.08266949   
   the 112550th batch, loss is: 0.08204379   
   the 112600th batch, loss is: 0.06992433   
   the 112650th batch, loss is: 0.05890459   
   the 112700th batch, loss is: 0.0728958    
   the 112750th batch, loss is: 0.05826496   
   the 112800th batch, loss is: 0.07434663   
   the 112850th batch, loss is: 0.07383914   
   the 112900th batch, loss is: 0.08150489   
   the 112950th batch, loss is: 0.08476302   
   the 113000th batch, loss is: 0.10119745   
   the 113050th batch, loss is: 0.0797125    
   the 113100th batch, loss is: 0.08689726   
   the 113150th batch, loss is: 0.06520247   
   the 113200th batch, loss is: 0.0736094    
   the 113250th batch, loss is: 0.09273471   
   the 113300th batch, loss is: 0.07816073   
   the 113350th batch, loss is: 0.08890733   
   the 113400th batch, loss is: 0.07217917   
   the 113450th batch, loss is: 0.11187815   
   the 113500th batch, loss is: 0.08039623   
   the 113550th batch, loss is: 0.07962631   
   the 113600th batch, loss is: 0.07368322   
   the 113650th batch, loss is: 0.08112403   
   the 113700th batch, loss is: 0.07984579   
   the 113750th batch, loss is: 0.08556415   
   the 113800th batch, loss is: 0.06867932   
('Epoch: ', 38, 'lr is: [0.001]')
   the 113850th batch, loss is: 0.07733276   
   the 113900th batch, loss is: 0.0685662    
   the 113950th batch, loss is: 0.06635287   
   the 114000th batch, loss is: 0.08407903   
   the 114050th batch, loss is: 0.06323995   
   the 114100th batch, loss is: 0.06526699   
   the 114150th batch, loss is: 0.07504044   
   the 114200th batch, loss is: 0.08025441   
   the 114250th batch, loss is: 0.10969055   
   the 114300th batch, loss is: 0.07107808   
   the 114350th batch, loss is: 0.07348769   
   the 114400th batch, loss is: 0.07115849   
   the 114450th batch, loss is: 0.07191554   
   the 114500th batch, loss is: 0.07432444   
   the 114550th batch, loss is: 0.08413385   
   the 114600th batch, loss is: 0.0752796    
   the 114650th batch, loss is: 0.07615407   
   the 114700th batch, loss is: 0.08200455   
   the 114750th batch, loss is: 0.09680694   
   the 114800th batch, loss is: 0.07920919   
   the 114850th batch, loss is: 0.08978673   
   the 114900th batch, loss is: 0.08307052   
   the 114950th batch, loss is: 0.07455596   
   the 115000th batch, loss is: 0.06848735   
   the 115050th batch, loss is: 0.06993747   
   the 115100th batch, loss is: 0.06771838   
   the 115150th batch, loss is: 0.06563544   
   the 115200th batch, loss is: 0.06410056   
   the 115250th batch, loss is: 0.06799275   
   the 115300th batch, loss is: 0.07663131   
   the 115350th batch, loss is: 0.07230432   
   the 115400th batch, loss is: 0.07509568   
   the 115450th batch, loss is: 0.06711479   
   the 115500th batch, loss is: 0.07637075   
   the 115550th batch, loss is: 0.08443221   
   the 115600th batch, loss is: 0.06790718   
   the 115650th batch, loss is: 0.07468131   
   the 115700th batch, loss is: 0.07916259   
   the 115750th batch, loss is: 0.07941531   
   the 115800th batch, loss is: 0.07928996   
   the 115850th batch, loss is: 0.07206099   
   the 115900th batch, loss is: 0.08091335   
   the 115950th batch, loss is: 0.07641143   
   the 116000th batch, loss is: 0.07696936   
   the 116050th batch, loss is: 0.0754292    
   the 116100th batch, loss is: 0.095411     
   the 116150th batch, loss is: 0.06416512   
   the 116200th batch, loss is: 0.08679418   
   the 116250th batch, loss is: 0.08039742   
   the 116300th batch, loss is: 0.09047998   
   the 116350th batch, loss is: 0.06870145   
   the 116400th batch, loss is: 0.07114496   
   the 116450th batch, loss is: 0.08027671   
   the 116500th batch, loss is: 0.07667399   
   the 116550th batch, loss is: 0.08230222   
   the 116600th batch, loss is: 0.08303671   
   the 116650th batch, loss is: 0.07517793   
   the 116700th batch, loss is: 0.06438542   
   the 116750th batch, loss is: 0.07254594   
   the 116800th batch, loss is: 0.08397353   
('Epoch: ', 39, 'lr is: [0.001]')
   the 116850th batch, loss is: 0.08545639   
   the 116900th batch, loss is: 0.08881659   
   the 116950th batch, loss is: 0.06128985   
   the 117000th batch, loss is: 0.06209263   
   the 117050th batch, loss is: 0.0687395    
   the 117100th batch, loss is: 0.07437564   
   the 117150th batch, loss is: 0.08477055   
   the 117200th batch, loss is: 0.07232609   
   the 117250th batch, loss is: 0.07433843   
   the 117300th batch, loss is: 0.08043738   
   the 117350th batch, loss is: 0.06255759   
   the 117400th batch, loss is: 0.07247906   
   the 117450th batch, loss is: 0.07987488   
   the 117500th batch, loss is: 0.06659196   
   the 117550th batch, loss is: 0.06782533   
   the 117600th batch, loss is: 0.07550209   
   the 117650th batch, loss is: 0.0757146    
   the 117700th batch, loss is: 0.07060011   
   the 117750th batch, loss is: 0.07198292   
   the 117800th batch, loss is: 0.06291243   
   the 117850th batch, loss is: 0.07142765   
   the 117900th batch, loss is: 0.09112789   
   the 117950th batch, loss is: 0.07092042   
   the 118000th batch, loss is: 0.07561091   
   the 118050th batch, loss is: 0.0724457    
   the 118100th batch, loss is: 0.08894948   
   the 118150th batch, loss is: 0.06575295   
   the 118200th batch, loss is: 0.08242539   
   the 118250th batch, loss is: 0.06912389   
   the 118300th batch, loss is: 0.07518166   
   the 118350th batch, loss is: 0.06964462   
   the 118400th batch, loss is: 0.06800885   
   the 118450th batch, loss is: 0.06918384   
   the 118500th batch, loss is: 0.0660042    
   the 118550th batch, loss is: 0.07973551   
   the 118600th batch, loss is: 0.07741145   
   the 118650th batch, loss is: 0.08528861   
   the 118700th batch, loss is: 0.09208029   
   the 118750th batch, loss is: 0.07886434   
   the 118800th batch, loss is: 0.06970192   
   the 118850th batch, loss is: 0.08297381   
   the 118900th batch, loss is: 0.08071998   
   the 118950th batch, loss is: 0.08360982   
   the 119000th batch, loss is: 0.07170379   
   the 119050th batch, loss is: 0.06983876   
   the 119100th batch, loss is: 0.07188913   
   the 119150th batch, loss is: 0.06638697   
   the 119200th batch, loss is: 0.07704762   
   the 119250th batch, loss is: 0.08182347   
   the 119300th batch, loss is: 0.07920285   
   the 119350th batch, loss is: 0.07430482   
   the 119400th batch, loss is: 0.08325353   
   the 119450th batch, loss is: 0.06835068   
   the 119500th batch, loss is: 0.09471159   
   the 119550th batch, loss is: 0.07045222   
   the 119600th batch, loss is: 0.09007061   
   the 119650th batch, loss is: 0.07549974   
   the 119700th batch, loss is: 0.08331142   
   the 119750th batch, loss is: 0.08641234   
('Epoch: ', 40, 'lr is: [0.001]')
   the 119800th batch, loss is: 0.08877224   
   the 119850th batch, loss is: 0.07524235   
   the 119900th batch, loss is: 0.05614609   
   the 119950th batch, loss is: 0.07537863   
   the 120000th batch, loss is: 0.05874063   
   the 120050th batch, loss is: 0.06463199   
   the 120100th batch, loss is: 0.06798535   
   the 120150th batch, loss is: 0.07027515   
   the 120200th batch, loss is: 0.08219729   
   the 120250th batch, loss is: 0.06332321   
   the 120300th batch, loss is: 0.07310271   
   the 120350th batch, loss is: 0.06995736   
   the 120400th batch, loss is: 0.06799322   
   the 120450th batch, loss is: 0.07460403   
   the 120500th batch, loss is: 0.06457537   
   the 120550th batch, loss is: 0.07357109   
   the 120600th batch, loss is: 0.06977005   
   the 120650th batch, loss is: 0.07939152   
   the 120700th batch, loss is: 0.06924253   
   the 120750th batch, loss is: 0.06988433   
   the 120800th batch, loss is: 0.06510472   
   the 120850th batch, loss is: 0.05375268   
   the 120900th batch, loss is: 0.07173377   
   the 120950th batch, loss is: 0.05837497   
   the 121000th batch, loss is: 0.06694888   
   the 121050th batch, loss is: 0.06839336   
   the 121100th batch, loss is: 0.07645433   
   the 121150th batch, loss is: 0.08959753   
   the 121200th batch, loss is: 0.06572431   
   the 121250th batch, loss is: 0.06370906   
   the 121300th batch, loss is: 0.06902305   
   the 121350th batch, loss is: 0.06638394   
   the 121400th batch, loss is: 0.07811248   
   the 121450th batch, loss is: 0.06813482   
   the 121500th batch, loss is: 0.08415147   
   the 121550th batch, loss is: 0.06992596   
   the 121600th batch, loss is: 0.07017589   
   the 121650th batch, loss is: 0.06444134   
   the 121700th batch, loss is: 0.06923903   
   the 121750th batch, loss is: 0.06587732   
   the 121800th batch, loss is: 0.08579649   
   the 121850th batch, loss is: 0.06008766   
   the 121900th batch, loss is: 0.09153347   
   the 121950th batch, loss is: 0.07641062   
   the 122000th batch, loss is: 0.0766729    
   the 122050th batch, loss is: 0.07229426   
   the 122100th batch, loss is: 0.06843169   
   the 122150th batch, loss is: 0.08850767   
   the 122200th batch, loss is: 0.07542524   
   the 122250th batch, loss is: 0.08143501   
   the 122300th batch, loss is: 0.06899112   
   the 122350th batch, loss is: 0.07089003   
   the 122400th batch, loss is: 0.07020751   
   the 122450th batch, loss is: 0.07859956   
   the 122500th batch, loss is: 0.07595719   
   the 122550th batch, loss is: 0.06864056   
   the 122600th batch, loss is: 0.08236262   
   the 122650th batch, loss is: 0.06748836   
   the 122700th batch, loss is: 0.07152089   
   the 122750th batch, loss is: 0.09476708   
('Epoch: ', 41, 'lr is: [0.001]')
   the 122800th batch, loss is: 0.06195084   
   the 122850th batch, loss is: 0.09512198   
   the 122900th batch, loss is: 0.07222329   
   the 122950th batch, loss is: 0.06698297   
   the 123000th batch, loss is: 0.07385617   
   the 123050th batch, loss is: 0.06873867   
   the 123100th batch, loss is: 0.07917219   
   the 123150th batch, loss is: 0.08089831   
   the 123200th batch, loss is: 0.07135609   
   the 123250th batch, loss is: 0.06800583   
   the 123300th batch, loss is: 0.07260994   
   the 123350th batch, loss is: 0.06113995   
   the 123400th batch, loss is: 0.08500487   
   the 123450th batch, loss is: 0.06938381   
   the 123500th batch, loss is: 0.08885083   
   the 123550th batch, loss is: 0.07987222   
   the 123600th batch, loss is: 0.05976618   
   the 123650th batch, loss is: 0.06872822   
   the 123700th batch, loss is: 0.06858107   
   the 123750th batch, loss is: 0.06145857   
   the 123800th batch, loss is: 0.07780078   
   the 123850th batch, loss is: 0.07238512   
   the 123900th batch, loss is: 0.07137243   
   the 123950th batch, loss is: 0.06590927   
   the 124000th batch, loss is: 0.09019596   
   the 124050th batch, loss is: 0.07038421   
   the 124100th batch, loss is: 0.06323598   
   the 124150th batch, loss is: 0.07414328   
   the 124200th batch, loss is: 0.07502025   
   the 124250th batch, loss is: 0.06911439   
   the 124300th batch, loss is: 0.06759535   
   the 124350th batch, loss is: 0.06550759   
   the 124400th batch, loss is: 0.07220612   
   the 124450th batch, loss is: 0.07090903   
   the 124500th batch, loss is: 0.06221178   
   the 124550th batch, loss is: 0.06719298   
   the 124600th batch, loss is: 0.08833236   
   the 124650th batch, loss is: 0.07796931   
   the 124700th batch, loss is: 0.07972815   
   the 124750th batch, loss is: 0.06789544   
   the 124800th batch, loss is: 0.07717235   
   the 124850th batch, loss is: 0.07823884   
   the 124900th batch, loss is: 0.08180535   
   the 124950th batch, loss is: 0.06511016   
   the 125000th batch, loss is: 0.06593176   
   the 125050th batch, loss is: 0.07028863   
   the 125100th batch, loss is: 0.0745114    
   the 125150th batch, loss is: 0.07324916   
   the 125200th batch, loss is: 0.07163934   
   the 125250th batch, loss is: 0.06940313   
   the 125300th batch, loss is: 0.0734507    
   the 125350th batch, loss is: 0.07446755   
   the 125400th batch, loss is: 0.07865741   
   the 125450th batch, loss is: 0.07079747   
   the 125500th batch, loss is: 0.06362006   
   the 125550th batch, loss is: 0.08405751   
   the 125600th batch, loss is: 0.08049919   
   the 125650th batch, loss is: 0.06618504   
   the 125700th batch, loss is: 0.08342364   
   the 125750th batch, loss is: 0.07602479   
('Epoch: ', 42, 'lr is: [0.001]')
   the 125800th batch, loss is: 0.068441     
   the 125850th batch, loss is: 0.0771035    
   the 125900th batch, loss is: 0.11790781   
   the 125950th batch, loss is: 0.07521717   
   the 126000th batch, loss is: 0.06560135   
   the 126050th batch, loss is: 0.06607183   
   the 126100th batch, loss is: 0.07258859   
   the 126150th batch, loss is: 0.0963355    
   the 126200th batch, loss is: 0.0664721    
   the 126250th batch, loss is: 0.07234824   
   the 126300th batch, loss is: 0.07957648   
   the 126350th batch, loss is: 0.07089217   
   the 126400th batch, loss is: 0.06002954   
   the 126450th batch, loss is: 0.07901679   
